type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,48:E7:29:89:3A:50,-29,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,480261230,0,84,0,0,480.449,384,[84 -64 4 0 0 0 0 0 0 0 0 0 17 5 17 6 16 6 17 7 16 7 16 8 16 8 15 8 15 9 14 9 14 9 14 9 14 8 13 8 14 8 14 8 14 8 13 7 15 8 15 7 15 8 15 7 14 7 15 8 15 7 15 7 0 0 15 7 15 6 16 6 15 6 16 6 16 5 16 6 17 5 17 5 16 5 17 6 17 5 17 5 18 5 17 4 18 4 17 4 18 3 18 3 18 2 19 3 19 3 20 2 20 3 20 3 20 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-27,11,1,3,1,1,1,1,0,0,0,-89,1,6,1,480272781,0,84,0,0,480.461,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -14 11 -15 11 -15 9 -16 9 -15 9 -16 9 -16 8 -16 7 -16 6 -15 6 -16 6 -15 6 -15 6 -15 6 -15 6 -15 6 -15 7 -14 6 -16 7 -16 7 -15 7 -15 6 -15 6 -15 7 -15 7 -15 7 0 0 -15 8 -15 7 -15 8 -14 8 -16 8 -16 8 -16 8 -15 8 -15 8 -15 9 -15 9 -15 9 -15 9 -15 10 -15 9 -15 10 -14 10 -15 11 -15 11 -14 11 -15 12 -15 11 -15 12 -16 12 -16 12 -16 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-27,11,1,4,1,1,1,1,0,0,0,-89,1,6,1,480280531,0,84,0,0,480.469,384,[84 -64 4 0 0 0 0 0 0 0 0 0 5 15 6 18 4 14 4 19 3 15 3 18 3 16 4 16 2 16 2 14 1 15 1 16 1 15 0 15 2 17 0 13 1 18 1 13 2 17 3 15 3 16 2 16 2 14 1 15 1 16 2 17 0 0 3 17 1 14 2 18 2 13 3 17 4 16 4 16 5 16 4 17 3 14 3 16 3 17 3 17 5 19 2 14 4 19 4 14 6 17 7 16 7 16 8 17 6 18 6 15 5 17 5 19 6 19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-27,11,1,4,1,1,1,1,0,0,0,-89,1,6,1,480286841,0,84,0,0,480.475,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 -19 -1 -16 -1 -20 0 -16 1 -20 1 -15 0 -18 0 -17 0 -17 2 -19 3 -17 3 -16 3 -16 3 -16 1 -14 1 -18 1 -14 1 -18 0 -14 -1 -17 -2 -17 -2 -17 0 -19 1 -17 1 -17 0 -16 0 0 -2 -16 -2 -18 -2 -14 -2 -19 -3 -15 -4 -18 -5 -17 -5 -17 -5 -17 -5 -20 -3 -18 -4 -17 -3 -17 -4 -15 -6 -19 -5 -15 -7 -20 -6 -15 -8 -17 -10 -16 -9 -17 -10 -16 -10 -20 -7 -19 -7 -19 -7 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-29,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,480294851,0,84,0,0,480.483,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -16 -6 -16 -7 -16 -7 -16 -8 -15 -8 -15 -9 -14 -9 -14 -9 -14 -10 -13 -9 -13 -10 -13 -10 -13 -9 -12 -9 -13 -9 -12 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 -9 0 0 -13 -9 -14 -8 -14 -8 -14 -8 -15 -9 -15 -9 -15 -9 -15 -9 -15 -8 -15 -8 -15 -8 -15 -8 -15 -8 -16 -8 -15 -8 -16 -8 -15 -7 -16 -7 -16 -7 -16 -7 -17 -7 -17 -7 -17 -7 -18 -7 -18 -8 -17 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-28,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,480306071,0,84,0,0,480.494,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -4 -8 -3 -8 -3 -8 -3 -9 -2 -8 -2 -9 -2 -8 -2 -8 -1 -8 -1 -8 -1 -8 -1 -8 -1 -8 -1 -8 -2 -8 -2 -7 -1 -8 -2 -7 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 0 0 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -8 -4 -9 -4 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-29,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,480314732,0,84,0,0,480.503,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -16 6 -16 6 -16 4 -18 4 -16 3 -17 3 -16 2 -17 2 -16 1 -16 2 -16 1 -16 1 -16 1 -15 1 -16 1 -15 1 -16 2 -15 1 -16 2 -16 1 -16 2 -16 1 -15 2 -16 2 -16 2 -16 2 0 0 -16 2 -15 2 -17 3 -15 3 -17 3 -17 3 -17 3 -17 3 -17 3 -16 3 -16 4 -17 4 -17 4 -17 4 -16 4 -17 4 -16 4 -17 5 -16 5 -16 5 -17 6 -18 5 -17 6 -18 6 -18 6 -18 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-29,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,480326301,0,84,0,0,480.514,384,[84 -64 4 0 0 0 0 0 0 0 0 0 6 -18 7 -18 7 -17 8 -18 8 -16 9 -17 9 -16 9 -16 10 -15 9 -14 10 -14 10 -14 10 -14 9 -14 9 -14 9 -14 9 -14 8 -14 10 -14 9 -14 9 -15 9 -15 9 -15 9 -15 10 -15 9 -15 0 0 9 -15 9 -14 9 -16 8 -15 9 -16 9 -16 9 -16 8 -17 8 -16 8 -16 8 -17 8 -17 8 -17 8 -17 8 -16 8 -18 7 -17 7 -18 7 -18 7 -18 7 -19 7 -19 7 -19 7 -19 8 -19 8 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-28,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,480335173,0,84,0,0,480.523,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -8 2 -9 1 -8 1 -9 1 -8 0 -9 0 -8 0 -8 0 -8 0 -8 -1 -8 -1 -8 -1 -8 -1 -8 -1 -8 0 -8 0 -8 0 -8 0 -8 0 -8 0 -8 0 -8 0 -8 0 -8 0 -8 0 -8 0 0 0 -8 0 -8 0 -8 1 -8 1 -8 1 -8 1 -8 1 -8 1 -8 1 -8 1 -8 1 -8 1 -9 1 -9 2 -8 1 -8 2 -8 2 -8 2 -8 2 -8 2 -9 2 -9 2 -9 2 -9 3 -9 2 -9 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-26,11,1,4,1,1,1,1,0,0,0,-89,1,6,1,480351783,0,84,0,0,480.54,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 0 9 0 9 1 9 1 8 1 9 2 8 2 8 2 8 2 8 2 8 2 8 2 8 2 8 2 8 2 7 2 8 2 7 2 8 2 8 2 8 2 8 2 8 2 8 2 8 2 8 2 0 0 8 2 8 2 8 1 8 1 8 1 8 1 9 1 9 1 9 1 8 1 9 1 9 1 9 1 9 1 8 1 9 1 8 0 9 0 9 0 9 0 9 0 9 0 9 0 10 0 10 0 10 0 0 0 0 0 0 0 0 0 0 0 ]
