type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,48:E7:29:89:3A:50,-27,11,1,4,1,1,1,1,0,0,0,-89,1,6,1,993410843,0,84,0,0,993.601,384,[84 -64 4 0 0 0 0 0 0 0 0 0 12 9 12 10 12 10 12 11 12 11 11 12 11 12 10 12 10 13 10 13 9 12 9 13 9 13 9 12 9 12 9 12 9 12 10 12 10 13 10 13 10 14 10 14 9 14 9 14 9 15 9 14 0 0 8 14 8 14 8 13 8 12 8 13 9 12 9 12 9 11 9 11 9 11 10 11 10 11 11 11 11 11 10 11 11 11 12 11 12 10 12 11 12 10 13 11 13 11 13 11 14 11 13 12 13 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-28,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,993419470,0,84,0,0,993.61,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -16 -7 -16 -8 -16 -8 -17 -9 -16 -9 -16 -10 -15 -11 -14 -11 -14 -12 -14 -11 -14 -11 -14 -11 -14 -11 -14 -11 -14 -11 -14 -11 -15 -11 -14 -10 -15 -12 -15 -12 -15 -12 -15 -13 -14 -12 -15 -12 -15 -13 -14 -13 0 0 -14 -12 -13 -12 -14 -12 -13 -11 -14 -12 -14 -11 -14 -11 -14 -10 -14 -9 -14 -9 -15 -9 -16 -9 -16 -8 -16 -9 -15 -8 -17 -8 -16 -7 -17 -8 -17 -8 -17 -8 -18 -8 -18 -8 -18 -8 -19 -7 -18 -8 -18 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-28,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,993429767,0,84,0,0,993.62,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 -8 13 -7 14 -7 14 -6 15 -6 15 -5 15 -4 15 -4 15 -3 15 -4 14 -4 14 -4 14 -4 14 -4 14 -3 15 -4 14 -4 15 -4 15 -4 16 -3 16 -3 17 -3 16 -3 16 -4 16 -3 16 -3 0 0 15 -2 16 -2 15 -2 15 -3 14 -2 14 -2 14 -3 14 -3 14 -3 14 -5 13 -6 14 -6 14 -6 14 -5 14 -6 14 -6 15 -7 14 -7 14 -7 14 -7 15 -7 15 -7 16 -8 15 -8 15 -8 15 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-28,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,993439523,0,84,0,0,993.63,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -14 6 -15 6 -15 5 -16 5 -16 4 -17 4 -16 3 -16 2 -16 2 -16 2 -16 2 -16 2 -16 2 -15 2 -16 2 -15 2 -16 3 -15 2 -17 2 -17 2 -17 2 -17 2 -17 2 -18 1 -17 1 -17 1 0 0 -16 1 -16 1 -16 1 -15 1 -16 1 -16 1 -15 2 -15 2 -15 3 -15 3 -15 4 -15 4 -15 4 -15 4 -15 4 -16 5 -15 5 -16 6 -15 6 -15 6 -16 6 -16 6 -16 6 -17 7 -16 6 -16 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-28,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,993456487,0,84,0,0,993.647,384,[84 -64 4 0 0 0 0 0 0 0 0 0 12 8 12 9 12 9 13 10 12 10 11 11 11 11 11 11 10 11 10 12 9 11 9 11 9 12 10 11 10 11 10 11 10 11 10 11 11 12 11 12 11 12 10 12 10 13 10 13 10 13 9 13 0 0 9 13 9 12 9 12 9 11 9 11 9 11 9 11 10 10 10 10 10 9 10 10 11 10 11 10 12 10 11 9 12 9 12 9 12 9 13 9 13 9 13 9 14 9 14 9 14 9 13 10 14 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-27,11,1,4,1,1,1,1,0,0,0,-89,1,6,1,993460892,0,84,0,0,993.652,384,[84 -64 4 0 0 0 0 0 0 0 0 0 12 -10 12 -11 13 -11 13 -10 13 -10 14 -9 14 -11 13 -9 13 -11 15 -6 15 -5 15 -4 15 -4 15 -5 14 -8 13 -9 13 -9 13 -9 14 -9 14 -11 14 -10 14 -12 15 -8 16 -6 17 -6 16 -6 0 0 14 -9 14 -9 13 -9 13 -9 13 -9 12 -11 11 -11 11 -11 9 -12 11 -10 12 -10 13 -9 12 -9 10 -11 10 -13 9 -14 10 -14 10 -14 8 -15 8 -16 8 -15 7 -17 11 -15 12 -14 12 -13 11 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-27,11,1,4,1,1,1,1,0,0,0,-89,1,6,1,993471579,0,84,0,0,993.662,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -16 -3 -17 -4 -17 -4 -17 -5 -17 -6 -17 -6 -16 -7 -16 -7 -15 -8 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -16 -7 -16 -8 -17 -8 -16 -9 -16 -8 -16 -8 -16 -9 -16 -9 0 0 -15 -9 -15 -8 -15 -8 -14 -7 -15 -8 -15 -7 -15 -7 -15 -6 -15 -6 -15 -5 -15 -4 -16 -5 -16 -4 -17 -4 -16 -4 -17 -4 -16 -3 -17 -3 -17 -3 -17 -3 -18 -3 -18 -3 -18 -3 -19 -3 -18 -3 -18 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-28,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,993480093,0,84,0,0,993.67,384,[84 -64 4 0 0 0 0 0 0 0 0 0 0 15 0 15 -1 15 -1 16 -2 16 -2 16 -3 15 -4 15 -4 15 -4 15 -4 15 -4 15 -4 14 -4 14 -4 15 -3 15 -3 15 -3 15 -4 16 -3 16 -4 16 -4 16 -5 16 -5 16 -5 16 -5 16 0 0 -5 15 -5 15 -4 15 -4 14 -3 14 -3 14 -3 14 -2 14 -2 15 -2 14 -1 15 -1 15 -1 15 0 15 0 15 0 15 1 15 1 16 1 16 1 16 1 16 1 16 1 17 1 17 1 17 1 17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-28,11,1,5,1,1,1,1,0,0,0,-89,1,6,1,993492642,0,84,0,0,993.683,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 -15 2 -16 3 -16 4 -16 4 -16 5 -15 5 -15 6 -15 6 -15 6 -15 6 -14 6 -14 6 -14 6 -14 6 -14 6 -15 6 -14 6 -15 6 -15 6 -15 6 -15 7 -16 7 -16 7 -15 8 -15 7 -15 0 0 7 -14 7 -14 7 -14 6 -14 6 -13 6 -14 5 -14 5 -14 5 -14 4 -15 3 -15 4 -15 3 -15 3 -15 3 -16 3 -16 3 -16 2 -16 2 -17 2 -17 2 -17 2 -17 2 -18 2 -17 2 -18 2 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,48:E7:29:89:3A:50,-26,11,1,4,1,1,1,1,0,0,0,-89,2,6,1,993512601,0,84,0,0,993.703,384,[84 -64 4 0 0 0 0 0 0 0 0 0 8 4 8 4 7 4 8 5 7 5 8 6 7 6 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 6 6 6 7 6 7 6 7 6 7 7 6 7 7 7 6 7 6 7 0 0 6 7 6 6 6 7 6 6 6 6 6 6 6 6 6 5 6 5 6 5 7 5 7 5 7 5 8 5 7 5 8 5 8 4 8 4 8 4 8 4 9 4 8 4 9 4 9 4 9 5 9 5 0 0 0 0 0 0 0 0 0 0 ]
